RXCUI	STR	VOTES	Wasz	Shankar	Andy	Comments 
308915	Calcium Antacid, 750 mg oral tablet, chewable	0	0			
308915	CALCIUM CARB 750MG (CA 300MG) CHEW TAB	0	0			
308915	calcium carbonate 300 mg calcium (750 mg) ORAL TABLET,CHEWABLE	0	0			
308915	Calcium Carbonate 300 MG Oral Tablet, Chewable	0	0			
308915	calcium carbonate 320 mg calcium (750 mg) ORAL TABLET,CHEWABLE	0	0			
308915	calcium carbonate 750 MG (Ca 300 MG) Chewable Tablet	0	0			
308915	calcium carbonate 750 MG (calcium 300 MG) Chewable Tablet	0	0			
308915	calcium carbonate 750 MG Chewable Tablet	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL LOZENGE [Antacid Fruit Flavor Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET [Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET [Bella V Antacid Extra Strength Berries Flavor]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET [Bio V Antacid Berry 96ct]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET [Bio V Antacid Wintergreen 96ct]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET [DGH Antacid Extra Strength 750 Berry, 96ct]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET [DGH Antacid Extra Strength 750 Wintergreen, 96ct]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET [LEGEND PREMIUM HEARTBURN RELIEF - EXTRA STRENGTH CHEWABLE]	0	0			
308915	calcium carbonate 750 mg oral tablet, chewable	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Alka Seltzer]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Alka-Seltzer Cool Action Extra Strength ReliefChews Mint]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Alka-Seltzer Extra Strength Heartburn ReliefChews]	0	0			
308915	Calcium Carbonate 750 MG Oral Tablet, Chewable [ALKA-SELTZER HEARTBURN RELIEF]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Alka-Seltzer Heartburn ReliefChews Strawberry and Orange]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Alka-Seltzer Heartburn ReliefChews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Antacid Berry Bites]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Antacid Extra Strength Assorted Berries]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Antacid Extra Strength Assorted Berry]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Antacid Extra Strength Assorted Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Antacid Extra Strength Wintergreen]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [ANTACID extra strength]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Antacid Flavor Chew]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Antacid Flavor Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Antacid Fruit Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Antacid Relief Extra Strength Assorted Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Antacid Relief Extra Strength Tropical Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Antacid Relief Extra Strength]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Assort Fruit Panned]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Assorted Fruit Antacid Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [assorted fruit antacid flavor chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Assorted Fruit Flavor Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Assorted Fruit Panned Chew]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Assorted Fruit Panned]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Assorted Fruit]	0	0			
308915	Calcium Carbonate 750 MG Oral Tablet, Chewable [BAN-ACID]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Basic Care Antacid Fruit Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Berry Flavored Antacid Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Best Choice Extra Strength Assorted Berry]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Best Choice Extra Strength Tropical Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Bi-Mart Extra Strength Antacid Assorted Berry]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Bi-Mart Extra Strength Antacid Assorted Fruit]	0	0			
308915	Calcium Carbonate 750 MG Oral Tablet, Chewable [CALCIUM ANTACID EXTRA STRENGTH]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Calcium Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [calcium antacidextra strength extra strength]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Cardinal Extra Strength Smooth Antacid Assorted Fruits]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [CardinalExtra Strength Antacid Wintergreen flavor]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [care one calcium antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [CAREONE Extra Strength Assorted Fruits]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Childrens Antacid Extra Strength]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [CVS Antacid Lime-Berry Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [CVS Extra Strength Smooth]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [CVS Health Extra Strength Sugar Free Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [CVS Health Extra Strength Sugar Free]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [CVS PHARMACY,INC. Assorted Berry]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [CVS PHARMACY,INC. Assorted Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [CVS Strawberry-Lime Antacid Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [CVS Wild Berry Antacid Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [DG Health Antacid Berry Bites]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [DG health Extra Strength Antacid Wintergreen flavor]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [DG health Extra Strength Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [DG health Extra Strength Assorted Fruits Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [EQUALINE extra strength antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [equate Extra Strength Antacid Assorted Fruit Flavors]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [equate Extra Strength Antacid Calcium Carbonate Assorted Berries]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [equate Extra Strength Antacid Wintergreen]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [equate Extra Strength Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [equate Extra Strength Smooth Antacid Assorted Berries]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Equate Strawberry Lime Antacid Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [equate Sugar Free Extra Strength Antacid Orange Cream Flavor]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Equate Wild Berry Antacid Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Exchange Select Antacid Tropical Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [exchange select Extra Strength Antacid Assorted Berries]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Extra Strength Antacid Assorted Berries]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Extra Strength Antacid Tablets, 24/7 Life]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Extra Strength Antacid Tablets, Caseys 4good]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Extra Strength Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Extra Strength Assorted Berry]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Extra Strength Natural Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Extra Strength Smooth Antacid Assorted Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Extra Strength Smooth Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Extra Strength Smooth]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Extra Strength sugar free Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Extra Strength Sugar Free Orange Cream Flavor]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [extra strength Tropical Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Extra Strength]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [flavor chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Foster and Thrive Extra Strength Antacid 127AF Extra Strength Antacid Assorted Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Foster and Thrive Extra Strength Sugar Free Antacid Orange]	0	0			
308915	Calcium Carbonate 750 MG Oral Tablet, Chewable [FOSTER&THRIVE ANTACID]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Good Neighbor Extra Strength Assorted Fruits]	0	0			
308915	Calcium Carbonate 750 MG Oral Tablet, Chewable [GOOD NEIGHBOR PHARMACY ANTACID EXTRA STRENGTH]	0	0			
308915	Calcium Carbonate 750 MG Oral Tablet, Chewable [GOOD NEIGHBOR PHARMACY ANTACID]	0	0			
308915	Calcium Carbonate 750 MG Oral Tablet, Chewable [GOOD SENSE ANTACID TABLETS]	0	0			
308915	Calcium Carbonate 750 MG Oral Tablet, Chewable [GOOD SENSE ANTACID]	0	0			
308915	Calcium Carbonate 750 MG Oral Tablet, Chewable [GOOD SENSE CALCIUM ANTACID]	0	0			
308915	Calcium Carbonate 750 MG Oral Tablet, Chewable [GOOD SENSE SMOOTH ANTACID]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [GoodSense Antacid Fruit Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Goodsense Extra Strength Antacid Assorted Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [GoodSense Extra Strength Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Green Guard Maximum Strength Stomach Relief]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Guardian Extra Strength Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Guardian Extra Strength Assorted Berry Antacid Extra strength Assorted Berry Antacid]	0	0			
308915	Calcium Carbonate 750 MG Oral Tablet, Chewable [HEALTH CARE AMERICA ANTACID]	0	0			
308915	Calcium Carbonate 750 MG Oral Tablet, Chewable [HEALTH MART CALCIUM ANTACID]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Health Mart Extra Strength Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Healthmart Calcium Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [HEB Antacid Extra Strength Assorted Berry]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [HEB Extra Stregth Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [HEB Extra Strength Antacid Assorted Fruit Flavors]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [HEB Extra Strength Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [HEB Extra Strength Smooth Antacid Assorted Fruits]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [HEB Extra Strength Smooth Antacid Peppermint]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [HEB Extra Strength Tropical Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [HEB Lime and Berry Antacid Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Kroger Extra Strength Assorted Berry]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Kroger Extra Strength Assorted Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Kroger Extra Strength Smooth Antacid Assorted Berry]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Kroger Extra Strength Sugar Free]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [leader antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Leader Extra Strength Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Leader Extra Strength Sugar Free Antacid]	0	0			
308915	Calcium Carbonate 750 MG Oral Tablet, Chewable [LEADER SMOOTH ANTACID]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Marc Glassman Extra Strength]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Medique Ban-acid Maximum Strength 750]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Meijer Antacid Extra Strength Assorted Berry]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [meijer Extra Strength Antacid Assorted Berries]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Meijer Extra Strength Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Meijer Extra Strength Assorted Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Meijer Extra Strength Smooth Antacid Assorted Fruits]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Meijer Extra Strength Tropical Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [meijer extra strength Wintergreen Flavor]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Meijer Lime/Berry Antacid Chews]	0	0			
308915	Calcium Carbonate 750 MG Oral Tablet, Chewable [MYLANTA CALCI TABS EXTRA STRENGTH]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Publix Extra Strength Assorted Berry]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Publix Extra Strength Assorted Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Publix Extra Strength Tropical Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [PV Extra Strength Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [PV Extra Strength Smooth Antacid Assorted Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [PV Extra Strength Smooth Antacid]	0	0			
308915	Calcium Carbonate 750 MG Oral Tablet, Chewable [QC ANTACID CALCIUM SUPP]	0	0			
308915	Calcium Carbonate 750 MG Oral Tablet, Chewable [QUALITY CHOICE ANTACID]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Quality Choice Assorted Berries Extra Strength]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Quality Choice Extra Strength Antacid Assorted Fruit Extra Strength Antacid Assorted Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Quality Choice Extra Strength Assorted Berry Antacid Extra strength Assorted Berry Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Quality Choice Extra Strength Assorted Fruit]	0	0			
308915	Calcium Carbonate 750 MG Oral Tablet, Chewable [QUALITY CHOICE SMOOTH ANTACID EXTRA STRENGTH]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Rexall Antacid Flavor Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Rite Aid Extra Strength Assorted Fruits]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Rite Aid Extra Strength Tropical Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Rite Aid Pharmacy Extra Strength Assorted Berries]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Rite Aid Wild Berry Antacid Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Rugby Extra Strength Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Rugby Extra Strength Assorted Berries]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Select Brand Antacid Assorted Berries]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Signature care Extra Strength Smooth Antacid Assorted Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Signature care Extra Strength Smooth Antacid]	0	0			
308915	Calcium Carbonate 750 MG Oral Tablet, Chewable [SMOOTH ANTACID]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [sound body calcium antacid]	0	0			
308915	Calcium Carbonate 750 MG Oral Tablet, Chewable [SUNMARK ANTACID]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [SUNMARK Calcium Antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Sunmark Extra Strength Antacid Assorted Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Sunmark smooth antacid]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Target Antacid Fruit Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Target StrawberryLime Antacid Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Target Wild Berry Antacid Chews 60ct]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Topcare Antacid Calcium Extra Strength]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [TopCare Antacid Calcium]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Topcare Antacid Extra Strength Assorted Berry]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Topcare Extra Strength Antacid Assorted Fruit Extra Strength Antacid Assorted Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Topcare Extra Strength Antacid Assorted Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [TopCare Extra Strength Antacid Extra Strength Antacid Assorted Berry]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [TopCare Lime and Berry Antacid Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [TUMS extra strength, smoothies]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [up and up extra strength antacid 750 Assorted Berry]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [up and up extra strength antacid 750 Tropical Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [up and up extra strength antacid 750]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [up and up extra strength smooth dissolving antacid Assorted berry]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [up and up extra strength smooth dissolving antacid Assorted Fruit]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [Walgreens Wild Berry Antacid Chews]	0	0			
308915	CALCIUM CARBONATE 750 mg ORAL TABLET, CHEWABLE [WinCo FOODS Antacid Extra Strength]	0	0			
308915	CALCIUM CARBONATE 750 ORAL TABLET, CHEWABLE [Antacid]	0	0			
308915	Calcium Carbonate 750mg Chewable tablet	0	0			
308915	CALCIUM CARBONATE 750MG TAB,CHEWABLE	0	0			
308915	Calcium Carbonate Oral Tablet, Chewable [CALCIUM ANTACID EXTRA STRENGTH]	0	0			
308915	Calcium Carbonate, 750 mg oral tablet, chewable	0	0			
308915	calcium carbonate@300 mg calcium (750 mg)@ORAL@TABLET,CHEWABLE	0	0			
308915	calcium carbonate@320 mg calcium (750 mg)@ORAL@TABLET,CHEWABLE	0	0			
308915	CVS Antacid 750mg Extra Strength Chewable Tablet (Wintergreen)	0	0			
308915	CVS Antacid Extra Strength 750mg Chewable Tablet (Assorted Berries)	0	0			
308915	CVS Antacid Extra Strength Chewable Tablet (Assorted Berries)	0	0			
308915	CVS Antacid Smooth Extra Strength Chewable Tablet (Assorted Fruit)	0	0			
308915	CVS Calcium Antacid Extra Strength 750mg Chewable Tablet (Assorted Berries)	0	0			
308915	CVS Calcium Antacid Extra Strength 750mg Chewable Tablet (Assorted Fruit)	0	0			
308915	CVS Calcium Antacid Extra Strength 750mg Chewable Tablet (Orange Cream)	0	0			
308915	CVS Calcium Antacid Extra Strength 750mg Chewable Tablet (Tropical Fruit)	0	0			
308915	CVS Calcium Carbonate Antacid Extra Strength 750mg Chewable Tablet (Assorted Fruit)	0	0			
308915	CVS Flavor Chews Antacid Extra Strength 750mg Chewable Tablet	0	0			
308915	CVS Flavor Chews Antacid Extra Strength 750mg Chewable Tablet (Assorted Fruit)	0	0			
308915	CVS Flavor Chews Antacid Extra Strength 750mg Chewable Tablet (Orange)	0	0			
308915	CVS Flavor Chews Antacid Extra Strength 750mg Chewable Tablet (Peppermint)	0	0			
308915	CVS Flavor Chews Antacid Extra Strength 750mg Chewable Tablet (Strawberry)	0	0			
308915	CVS Kids Antacid Extra Strength Chewable Tablet (Berry Blast)	0	0			
308915	CVS Smooth Antacid Extra Strength 750mg Chewable Tablet (Peppermint)	0	0			
308915	Equate Antacid Extra Strength 750mg Chewable Tablet (Assorted Berry)	0	0			
308915	Evens Calcium Smooth Antacid Extra Strength 750mg Chewable Tablet (Assorted Berry)	0	0			
308915	Extra Strength Calcium Antacid, 750 mg oral tablet, chewable	0	0			
308915	Extra Strength Mylanta Calci Tabs, 750 mg oral tablet, chewable	0	0			
308915	Foster & Thrive Antacid Calcium 750mg Extra Strength Chewable Tablet (Orange)	0	0			
308915	Foster & Thrive Antacid Calcium Extra Strength 750mg Chewable Tablet (Assorted Fruit)	0	0			
308915	GNP Antacid Extra Strength 750mg Chewable Tablet (Assorted Berry)	0	0			
308915	GNP Antacid Extra Strength Sugar Free 750mg Chewable Tablet (Orange Cream)	0	0			
308915	GNP Antacid Smooth Extra Strength Chewable Tablet (Assorted Fruit)	0	0			
308915	GNP Calcium Antacid Extra Strength 750mg Chewable Tablet (Assorted Fruit)	0	0			
308915	GNP Smooth Dissolve Antacid Extra Strength 750mg Chewable Tablet (Assorted Fruit)	0	0			
308915	GNP Smooth Dissolve Antacid Extra Strength 750mg Chewable Tablet (Berry Fusion)	0	0			
308915	GoodSense Antacid Extra Strength 750mg Chewable Tablet (Assorted Berry)	0	0			
308915	GoodSense Antacid Extra Strength 750mg Chewable Tablet (Tropical Fruit)	0	0			
308915	GoodSense Calcium Antacid Extra Strength 750mg Chewable Tablet	0	0			
308915	GoodSense Calcium Antacid Extra Strength 750mg Chewable Tablet (Assorted Fruit)	0	0			
308915	Health Mart Calcium Antacid Extra Strength 750mg Chewable Tablet (Assorted Berry)	0	0			
308915	Health Mart Calcium Antacid Extra Strength 750mg Chewable Tablet (Assorted Fruit)	0	0			
308915	Leader Antacid Extra Strength 750mg Chewable Tablet	0	0			
308915	Leader Antacid Extra Strength 750mg Chewable Tablet (Assorted Fruit)	0	0			
308915	Leader Antacid Extra Strength 750mg Chewable Tablet (Tropical Fruit)	0	0			
308915	Leader Antacid Extra Strength 750mg Chewable Tablet (Wintergreen)	0	0			
308915	Leader Antacid Extra Strength 750mg Sugar Free Chewable Tablet (Orange Cream)	0	0			
308915	Leader Smooth Antacid Extra Strength 750mg Chewable Tablet (Assorted Fruit)	0	0			
308915	Premier Value Calcium Antacid Extra Strength 750mg Chewable Tablet (Assorted Berry)	0	0			
308915	Premier Value Calcium Antacid Extra Strength 750mg Chewable Tablet (Assorted Fruit)	0	0			
308915	Premier Value Calcium Antacid Extra Strength 750mg Chewable Tablet (Tropical Fruit)	0	0			
308915	Publix Antacid Extra Strength 750mg Chewable Tablet (Tropical Fruit)	0	0			
308915	Publix Extra Strength Antacid Calcium 750mg Chewable Tablet (Assorted Berry)	0	0			
308915	Publix Extra Strength Antacid Calcium 750mg Chewable Tablet (Assorted Fruit)	0	0			
308915	Quality Choice Antacid Extra Strength 750mg Chewable Tablet (Assorted Berries)	0	0			
308915	Quality Choice Antacid Extra Strength 750mg Chewable Tablet (Assorted Fruit)	0	0			
308915	RITE AID Antacid Extra Strength 750mg Chewable Tablet (Assorted Berry)	0	0			
308915	RITE AID Antacid Extra Strength 750mg Chewable Tablet (Assorted Fruit)	0	0			
